district-name,state,nces-id,website-url
LAUREL SCHOOL DISTRICT,Delaware,1000810,http://www.laurel.k12.de.us
LAUREL SCHOOL DISTRICT,Mississippi,2802460,http://www.laurelschools.org
LAUREL SD,Pennsylvania,4213380,http://www.laurel.k12.pa.us
LAUREL SPRINGS SCHOOL DISTRICT,New Jersey,3408280,http://www.laurelspringschool.org
LAUREL-CONCORD-COLERIDGE SCHOOL,Nebraska,3100004,NA
LAURENS 55,South Carolina,4502610,http://www.laurens55.org
LAURENS 56,South Carolina,4502640,http://www.lcsd56.org/
LAURENS CENTRAL SCHOOL DISTRICT,New York,3616800,http://www.laurenscs.org
LAURENS COUNTY,Georgia,1301890,http://lcboe.net
LAURENS-MARATHON COMM SCHOOL DISTRICT,Iowa,1916420,http://www.laurens-marathon.k12.ia.us
LAURUS ACADEMY,Michigan,2600296,http://laurus.heritageacademies.com/
LAVACA SCHOOL DISTRICT,Arkansas,0508730,http://lavacapublicschools.k12.ar.us
LAVALLETTE BOROUGH SCHOOL DISTRICT,New Jersey,3408310,http://www.lavallettek12.org
LAVEEN ELEMENTARY DISTRICT,Arizona,0404290,http://www.laveenesd.org
LAVERNE,Oklahoma,4017220,http://www.laverne.k12.ok.us
LAVINA K-12 SCHOOLS,Montana,3016290,NA
LAWNDALE ELEMENTARY,California,0621210,http://www.lawndalesd.net
LAWNSIDE SCHOOL DISTRIC,New Jersey,3408340,http://lawnside.k12.nj.us
LAWRENCE,Massachusetts,2506660,http://www.lawrence.k12.ma.us
LAWRENCE,Kansas,2008400,http://www.usd497.org
LAWRENCE CO SCHOOL DIST,Mississippi,2802490,http://www.lawrence.k12.ms.us
LAWRENCE COUNTY,Kentucky,2103240,NA
LAWRENCE COUNTY,Alabama,0102040,http://www.lawrenceal.org
LAWRENCE COUNTY,Ohio,3905118,NA
LAWRENCE COUNTY,Tennessee,4702340,http://www.lcss.us
LAWRENCE COUNTY CTC,Pennsylvania,4213390,http://www.lcvt.tec.pa.us
LAWRENCE COUNTY CUD 20,Illinois,1722150,NA
LAWRENCE COUNTY ESC,Ohio,3904791,NA
LAWRENCE COUNTY SCHOOL DISTRICT,Arkansas,0500082,http://www.lcsd.k12.ar.us
LAWRENCE D. CROCKER COLLEGE PREP,LOUISIANA,2200266,NA
LAWRENCE FAMILY DEVELOPMENT CHARTER (DISTRICT),Massachusetts,2500032,http://lfdcs.org
LAWRENCE GARDNER HIGH SCHOOL,Kansas,2000008,NA
LAWRENCE PUBLIC SCHOOLS,Michigan,2621210,http://lawrencetigers.com
LAWRENCE TOWNSHIP PUBLIC SCHOOL DISTRICT,New Jersey,3408400,http://www.ltps.org
LAWRENCE TOWNSHIP SCHOOL DISTRICT,New Jersey,3408370,http://www.myronlpowell.org
LAWRENCE UNION FREE SCHOOL DISTRICT,New York,3616830,http://www.lawrence.org
LAWRENCEBURG COMMUNITY SCHOOL CORP,Indiana,1805700,http://www.lburg.k12.in.us
LAWSON R-XIV,Missouri,2918220,http://LAWSONCARDINALS.ORG
LAWTON,Oklahoma,4017250,http://www.lawtonps.org
LAWTON COMMUNITY SCHOOL DISTRICT,Michigan,2621240,http://www.lawtoncs.org
LAWTON-BRONSON COMM SCHOOL DISTRICT,Iowa,1916440,http://www.lb-eagles.org
LAYC CAREER ACADEMY PCS,District of Columbia,1100091,http://www.laycca.org/
LAYTONVILLE UNIFIED,California,0642580,http://layt.k12.ca.us
LAZBUDDIE ISD,Texas,4826970,http://www.lazbuddieisd.org
LE FLORE,Oklahoma,4017280,http://www.lefloreps.k12.ok.us
LE GRAND UNION ELEMENTARY,California,0621240,http://www.legrand.k12.ca.us
LE GRAND UNION HIGH,California,0621270,http://www.lghs.k12.ca.us
LE MARS COMM SCHOOL DISTRICT,Iowa,1916530,http://www.lemars.k12.ia.us
LE ROY CENTRAL SCHOOL DISTRICT,New York,3616950,http://www.leroycsd.org
LE SUEUR-HENDERSON SCHOOL DISTRICT,Minnesota,2718070,http://www.isd2397.org
LEACH,Oklahoma,4017310,http://www.leachschool.net
LEAD CHARTER SCHOOL,NEW JERSEY,3400788,http://www.leadcharterschool.org/
LEAD CHARTER SCHOOLS,Arizona,0400395,http://www.leadingedgeacademy.com
LEAD CHARTER SCHOOLS DBA LEADING EDGE ACADEMY QUEEN CREEK,Arizona,0400845,http://www.leadingedgeacademy.com
LEAD HILL SCHOOL DISTRICT,Arkansas,0503420,http://leadhill.ar.schoolwebpages.com
LEAD-DEADWOOD SCHOOL DISTRICT 40-1,South Dakota,4641300,http://www.lead-deadwood.k12.sd.us
LEADERSHIP ACADEMY OF UTAH,UTAH,4900196,http://www.lautah.org
LEADERSHIP LEARNING ACADEMY,Utah,4900162,http://llacharter.org
LEADERSHIP PREP SCHOOL,Texas,4801420,http://www.lpsfrisco.com
LEADERSHIP PREPARATORY BEDFORD STUYVESANT CHARTER SCHOOL,New York,3600172,http://leadershipprepbedstuy.uncommonschools.org
LEADERSHIP PREPARATORY BROWNSVILLE CHARTER SCHOOL,New York,3601016,http://leadershipprepbrownsville.uncommonschools.org
LEADERSHIP PREPARATORY CANARSIE CHARTER SCHOOL,New York,3601106,http://www.leadershipcanarsie.uncommonschools.org
LEADERSHIP PREPARATORY OCEAN HILL CHARTER SCHOOL,New York,3600993,http://leadershipprepoceanhill.uncommonschools.org
LEADING EDGE ACADEMY MARICOPA,Arizona,0400824,http://www.leadingedgeacademy.com/maricopa.html
LEAF CHARTER SCHOOL,NEW HAMPSHIRE,3303305,NA
LEAKE CO SCHOOL DIST,Mississippi,2802520,http://www.leakesd.org
LEAKEY ISD,Texas,4827000,http://www.leakeyisd.net
LEANDER ISD,Texas,4827030,http://www.leanderisd.org
LEAP ACADEMY,UTAH,4900200,NA
LEAP ACADEMY UNIVERSITY CHARTER SCHOOL,New Jersey,3400078,http://www.leapacademycharter.org
LEARN,Connecticut,0903450,NA
LEARN 9 CHTR  CAMPUS IN WAUKEGAN,ILLINOIS,1701423,NA
LEARNING COMMUNITY,Rhode Island,4400006,NA
LEARNING FOR LEADERSHIP CHARTER,Minnesota,2700285,http://www.learningforleadership.org/
LEARY ISD,Texas,4827060,http://www.learyisd.net/
LEAVENWORTH,Kansas,2008430,http://www.usd453.org
LEBANON,Tennessee,4702370,http://www.lssd.org
LEBANON BOROUGH SCHOOL DISTRICT,New Jersey,3408430,http://www.lebanonschool.org
LEBANON CITY,Ohio,3904421,http://www.lebanonschools.org/
LEBANON COMMUNITY SCHOOL CORP,Indiana,1805790,http://www.leb.k12.in.us
LEBANON COMMUNITY SD 9,Oregon,4107380,http://www.lebanon.k12.or.us
LEBANON COUNTY CTC,Pennsylvania,4280280,http://www.lcctc.edu
LEBANON CUSD 9,Illinois,1722300,NA
LEBANON R-III,Missouri,2918270,http://www.lebanon.k12.mo.us/
LEBANON SAU OFFICE,New Hampshire,3300027,NA
LEBANON SCHOOL DISTRICT,New Hampshire,3304230,NA
LEBANON SCHOOL DISTRICT,Connecticut,0902130,http://lebanonct.org
LEBANON SD,Pennsylvania,4213440,http://www.lebanon.k12.pa.us
LEBANON TOWNSHIP SCHOOL DISTRICT,New Jersey,3408460,http://www.lebtwpk8.org
LEBO-WAVERLY,Kansas,2012810,http://www.usd243ks.org
LEDYARD CHARTER ACADEMY,New Hampshire,3300043,NA
LEDYARD SCHOOL DISTRICT,Connecticut,0902160,http://ledyard.net
LEE,Florida,1201080,http://www.leeschools.net/
LEE,Massachusetts,2506690,http://www.leepublicschools.net
LEE 01,South Carolina,4502670,http://lee.sharpschool.net/
LEE A. TOLBERT COM. ACADEMY,Missouri,2900028,http://TOLBERTACADEMY.ORG
LEE CO PBLC SCHS,Virginia,5102190,http://www.lee.k12.va.us
LEE COUNTY,Georgia,1303270,http://www.lee.k12.ga.us
LEE COUNTY,Kentucky,2103270,NA
LEE COUNTY,Alabama,0102070,http://www.lee.k12.al.us
LEE COUNTY SCHOOL DISTRICT,Arkansas,0509360,http://lcsd1.grsc.k12.ar.us/
LEE COUNTY SCHOOL DISTRICT,Mississippi,2802550,http://www.leecountyschools.us/
LEE COUNTY SCHOOLS,North Carolina,3702560,http://www.lee.k12.nc.us/
LEE COUNTY SPEC EDUC ASSOC,Illinois,1722360,NA
LEE COUNTY YOUTH DEVELOPMENT CENTER,Alabama,0100036,NA
LEE MONTESSORI PCS,District of Columbia,1100093,http://www.leemontessori.org/
LEE'S SUMMIT R-VII,Missouri,2918300,http://www.lsr7.org
LEE/OGLE/WHITESIDE ROE,Illinois,1700195,NA
LEECHBURG AREA SD,Pennsylvania,4213470,http://www.leechburg.k12.pa.us
LEEDEY,Oklahoma,4017370,http://www.leedey.k12.ok.us
LEEDS 6,North Dakota,3810980,http://www.leeds-school.com
LEEDS CITY,Alabama,0100011,http://www.leedsk12.org
LEELANAU MONTESSORI PUBLIC SCHOOL ACADEMY,Michigan,2600970,http://www.leelanaumontessori.org/
LEESVILLE R-IX,Missouri,2918330,http://WWW.LEESVILLE.K12.MO.US/
LEETON R-X,Missouri,2918360,http://www.leeton.k12.mo.us
LEETONIA EXEMPTED VILLAGE,Ohio,3910007,http://www.leetonia.k12.oh.us/
LEFLORE CO SCHOOL DIST,Mississippi,2802580,NA
LEFORS ISD,Texas,4827090,http://www.leforsisd.net/
LEGACY CHARTER ACADEMY,Michigan,2600979,http://legacy.heritageacademies.com
LEGACY COLLEGE PREPARATORY CHARTER SCHOOL,NEW YORK,3601158,NA
LEGACY EDUCATION GROUP,Arizona,0400423,http://ktolman@evhigh.com
LEGACY PREPARATORY,Texas,4801428,http://www.legacypca.com
LEGACY PREPARATORY ACADEMY,Utah,4900045,http://www.legacyprep.org
LEGACY PUBLIC CHARTER SCHOOL INC.,Idaho,1600158,NA
LEGACY SCHOOL OF SPORT SCIENCES,TEXAS,4801459,NA
LEGACY SCHOOLS,Arizona,0400298,NA
LEGACY TRADITIONAL CHARTER SCHOOL,ARIZONA,0400927,NA
LEGACY TRADITIONAL CHARTER SCHOOL - LAVEEN VILLAGE,Arizona,0400871,http://legacytraditional1.reachlocal.net/district-home/laveen/
LEGACY TRADITIONAL CHARTER SCHOOL - MARICOPA,Arizona,0400745,NA
LEGACY TRADITIONAL CHARTER SCHOOLS - CASA GRANDE,Arizona,0400892,NA
LEGACY TRADITIONAL SCHOOL - AVONDALE,Arizona,0400847,NA
LEGACY TRADITIONAL SCHOOL - CHANDLER,Arizona,0400855,http://www.legacytraditional.org/district-home/chandler-athlos/
LEGACY TRADITIONAL SCHOOL - EAST MESA,ARIZONA,0400962,http://www.legacytraditional.org
LEGACY TRADITIONAL SCHOOL - GILBERT,Arizona,0400899,http://www.legacytraditional.org
LEGACY TRADITIONAL SCHOOL - GLENDALE,ARIZONA,0400948,NA
LEGACY TRADITIONAL SCHOOL - NORTH CHANDLER,ARIZONA,0400954,NA
LEGACY TRADITIONAL SCHOOL - NORTHWEST TUCSON,Arizona,0400842,NA
LEGACY TRADITIONAL SCHOOL - PEORIA,ARIZONA,0400951,NA
LEGACY TRADITIONAL SCHOOL - PHOENIX,ARIZONA,0400959,NA
LEGACY TRADITIONAL SCHOOL - SURPRISE,ARIZONA,0400933,NA
LEGGETT ISD,Texas,4827120,http://www.leggettisd.net
LEGGETT VALLEY UNIFIED,California,0609665,http://www.leggett.k12.ca.us
LEHIGH CAREER & TECHNICAL INSTITUTE,Pennsylvania,4280290,http://www.lcti.org
LEHIGH VALLEY ACADEMY REGIONAL CS,Pennsylvania,4200098,http://www.lvacademy.org
LEHIGH VALLEY CHARTER HIGH SCHOOL FOR THE ARTS,Pennsylvania,4200099,http://www.charterarts.org
LEHIGH VALLEY DUAL LANGUAGE CHARTER SCHOOL,Pennsylvania,4200832,http://www.lvdlcs.org
LEHIGHTON AREA SD,Pennsylvania,4213500,http://www.lehighton.org
LEICESTER,Massachusetts,2506720,http://www.leicester.k12.ma.us
LEIGH COMMUNITY SCHOOLS,Nebraska,3172720,NA
LEIPSIC LOCAL,Ohio,3904935,http://llsdk12.org/
LELAND AND GRAY UHSD #34,Vermont,5005120,http://www.lelandandgray.org/
LELAND CUSD 1,Illinois,1722870,NA
LELAND PUBLIC SCHOOL DISTRICT,Michigan,2621390,NA
LELAND SCHOOL DIST,Mississippi,2802610,http://lelandschooldistrict.schoolinsites.com
LEMAN ACADEMY OF EXCELLENCE  INC.,ARIZONA,0400944,NA
LEMINGTON SCHOOL DISTRICT,Vermont,5005130,NA
LEMMON SCHOOL DISTRICT 52-4,South Dakota,4641520,http://www.lemmon.k12.sd.us
LEMON GROVE,California,0621330,http://www.lgsd.k12.ca.us
LEMONT TWP HSD 210,Illinois,1722500,NA
LEMONT-BROMBEREK CSD 113A,Illinois,1707290,NA
LEMOORE UNION ELEMENTARY,California,0621360,http://www.luesd.k12.ca.us
LEMOORE UNION HIGH,California,0621400,http://www.luhsd.k12.ca.us
LEMPSTER SCHOOL DISTRICT,NEW HAMPSHIRE,3303303,NA
LENA SCHOOL DISTRICT,Wisconsin,5507860,http://www.lena.k12.wi.us
LENA WINSLOW CUSD 202,Illinois,1722530,NA
LENAPE REGIONAL HIGH SCHOOL DISTRICT,New Jersey,3408490,http://www.lrhsd.org
LENAPE TECH,Pennsylvania,4202600,http://www.lenapetech.net
LENAPE VALLEY REGIONAL HIGH SCHOOL DISTRICT,New Jersey,3408500,http://www.lvhs.org
LENAWEE ISD,Michigan,2680680,NA
LENNOX,California,0621420,http://www.lennox.k12.ca.us
LENNOX SCHOOL DISTRICT 41-4,South Dakota,4641550,http://www.lennox.k12.sd.us
LENOIR CITY,Tennessee,4702400,http://www.lenoircityschools.com
LENOIR COUNTY PUBLIC SCHOOLS,North Carolina,3702610,http://www.lenoir.k12.nc.us
LENOX,Massachusetts,2506750,http://www.lenoxps.org
LENOX COMM SCHOOL DISTRICT,Iowa,1916620,http://www.lenoxschools.org
LEOLA SCHOOL DISTRICT 44-2,South Dakota,4641640,http://www.leola.k12.sd.us
LEOMINSTER,Massachusetts,2506780,http://www.leominster.mec.edu
LEON,Florida,1201110,http://www.leonschools.net
LEON ISD,Texas,4827180,http://www.leonisd.net
LEONARD ISD,Texas,4827210,http://www.leonardisd.net
LEONIA PUBLIC SCHOOL DISTRICT,New Jersey,3408520,http://www.leoniaschools.org
LEOPOLD R-III,Missouri,2918420,http://www.leopold.k12.mo.us/
LEOTI,Kansas,2008610,http://www.leoti.org
LEROY CUSD 2,Illinois,1722620,NA
LEROY-GRIDLEY,Kansas,2008670,http://www.usd245ks.org
LEROY-OSTRANDER PUBLIC SCHOOLS,Minnesota,2718060,http://www.leroy.k12.mn.us
LES CHENEAUX COMMUNITY SCHOOLS,Michigan,2621420,http://www.eup.k12.mi.us/les_cheneaux
LESLIE COUNTY,Kentucky,2103330,NA
LESLIE PUBLIC SCHOOLS,Michigan,2621450,http://www.lesliek12.net
LESTER PRAIRIE PUBLIC SCHOOL DIST.,Minnesota,2702640,http://www.lp.k12.mn.us
LESTERVILLE R-IV,Missouri,2918450,http://www.lesterville.k12.mo.us
LETCHER COUNTY,Kentucky,2103360,NA
LETCHWORTH CENTRAL SCHOOL DISTRICT,New York,3617130,http://www.letchworth.k12.ny.us
LEVEL UP ACADEMY,MINNESOTA,2700408,http://www.levelupacademy.org
LEVELLAND ISD,Texas,4827240,http://www.levellandisd.net/
LEVERETT,Massachusetts,2506810,http://www.union28.org
LEVERETTS CHAPEL ISD,Texas,4827270,http://www.leverettschapelisd.net
LEVITTOWN UNION FREE SCHOOL DISTRICT,New York,3617160,http://www.levittownschools.com
LEVY,Florida,1201140,http://www.levy.k12.fl.us/
LEWIS,Kansas,2008700,http://www.usd502.com
LEWIS & CLARK,Montana,3000044,http://www.lccountymt.gov
LEWIS AND CLARK 161,North Dakota,3800058,http://www.lewisandclark.k12.nd.us
LEWIS CASS ISD,Michigan,2680220,http://www.lewiscassisd.org
LEWIS CASS SCHOOLS,Indiana,1810680,http://www.sescschools.net
LEWIS CENTRAL COMM SCHOOL DISTRICT,Iowa,1916680,http://www.lewiscentral.org
LEWIS CO. C-1,Missouri,2918460,http://lewis.k12.mo.us/
LEWIS COUNTY,Kentucky,2103390,NA
LEWIS COUNTY,Tennessee,4702430,http://www.lewis.k12.tn.us
LEWIS COUNTY SCHOOLS,West Virginia,5400630,NA
LEWIS SCHOOL DISTRICT,Vermont,5000017,NA
LEWIS-PALMER CONSOLIDATED SCHOOL DISTRICT NO. 38 IN THE CO,Colorado,0805820,http://www.lewispalmer.org
LEWISBURG AREA SD,Pennsylvania,4213590,http://www.dragon.k12.pa.us
LEWISTON CONSOLIDATED SCHOOLS,Nebraska,3172780,NA
LEWISTON ELEMENTARY,California,0621480,http://www.lewistonesd.com
LEWISTON INDEPENDENT DISTRICT,Idaho,1601860,NA
LEWISTON PUBLIC SCHOOLS,Maine,2307320,http://www.lewistonpublicschools.org/
LEWISTON-ALTURA PUBLIC SCHOOL DIST.,Minnesota,2718090,http://www.lewalt.k12.mn.us
LEWISTON-PORTER CENTRAL SCHOOL DISTRICT,New York,3617190,http://www.lew-port.com
LEWISTOWN CUSD 97,Illinois,1700153,NA
LEWISTOWN ELEM,Montana,3016490,http://lewistown.k12.mt.us
LEWISVILLE ISD,Texas,4827300,http://www.lisd.net/
LEXINGTON,Tennessee,4702460,http://www.caywood.org/
LEXINGTON,Oklahoma,4017580,http://www.lexington.k12.ok.us/
LEXINGTON,Massachusetts,2506840,http://lps.lexingtonma.org
LEXINGTON 01,South Carolina,4502700,http://www.lexington1.net/
LEXINGTON 02,South Carolina,4502730,http://www.lex2.org/
LEXINGTON 03,South Carolina,4502760,http://www.lex3.org/
LEXINGTON 04,South Carolina,4502790,http://www.lexington4.net/
LEXINGTON 05,South Carolina,4502820,http://www.lexrich5.org
LEXINGTON CITY PBLC SCHS,Virginia,5102220,http://www.lexedu.org
LEXINGTON CITY SCHOOLS,North Carolina,3702640,http://www.lexcs.org/
LEXINGTON CUSD 7,Illinois,1722710,NA
LEXINGTON ISD,Texas,4827330,http://www.lexingtonisd.net
LEXINGTON LOCAL,Ohio,3904943,http://www.lexington.k12.oh.us/
LEXINGTON PUBLIC SCHOOLS,Nebraska,3172810,NA
LEXINGTON R-V,Missouri,2918480,http://www.lexington.k12.mo.us/
LEYDEN AREA SPEC EDUC COOP,Illinois,1722730,NA
LEYDEN CHSD 212,Illinois,1722740,NA
LEYTON PUBLIC SCHOOLS,Nebraska,3100072,NA
LIBBY K-12 SCHOOLS,Montana,3016530,http://www.libbyschools.org
LIBERAL,Kansas,2008730,http://usd480.net
LIBERAL R-II,Missouri,2918510,http://LIBERAL.K12.MO.US/
LIBERTAS ACADEMY CHARTER SCHOOL (DISTRICT),MASSACHUSETTS,2500586,http://libertasacademy.org
LIBERTY,Oklahoma,4017700,http://www.liberty.seq.k12.ok.us
LIBERTY,Oklahoma,4017760,http://www.libertyps.org
LIBERTY,Montana,3000046,http://co.liberty.mt.us
LIBERTY,Florida,1201170,http://www.lcsbonline.org/
LIBERTY 53,Missouri,2918540,http://LIBERTY.K12.MO.US/
LIBERTY CENTER LOCAL,Ohio,3904758,http://www.libertycenter.k12.oh.us/
LIBERTY CENTRAL SCHOOL DISTRICT,New York,3617220,http://www.libertyk12.org
LIBERTY CHARTER SCHOOL INC.,Idaho,1600012,NA
LIBERTY COUNTY,Georgia,1303300,NA
LIBERTY CUSD 2,Illinois,1722770,NA
LIBERTY ELEM,Montana,3000093,NA
LIBERTY ELEMENTARY,California,0621540,http://www.libertysd.org
LIBERTY ELEMENTARY,California,0621570,http://www.liberty.k12.ca.us
LIBERTY ELEMENTARY DISTRICT,Arizona,0404320,http://www.liberty.k12.az.us
LIBERTY HIGH SCHOOL,Arizona,0400099,http://www.liberty-high.net
LIBERTY HIGH SCHOOL,OHIO,3901595,http://www.libertyhigh.org/
LIBERTY HILL ISD,Texas,4827420,http://www.libertyhill.txed.net/
LIBERTY ISD,Texas,4827450,http://www.libertyisd.net
LIBERTY J-4 SCHOOL DISTRICT,Colorado,0800019,http://www.libertyschoolj4.com
LIBERTY LOCAL,Ohio,3905019,http://sites.liberty.k12.oh.us/
LIBERTY PREPARATORY SCHOOL,Ohio,3901551,http://libertypreparatoryschool.weebly.com/
LIBERTY SCHOOL DISTRICT,Washington,5304380,NA
LIBERTY TRADITIONAL CHARTER SCHOOL,Arizona,0400190,NA
LIBERTY UNION HIGH,California,0621600,http://www.libertyuhsd.k12.ca.us
LIBERTY UNION-THURSTON LOCAL,Ohio,3904688,http://www.libertyunion.org
LIBERTY-BENTON LOCAL,Ohio,3904744,http://www.liberty-benton.org/
LIBERTY-EYLAU ISD,Texas,4827390,http://www.leisd.net
LIBERTY-PERRY COMMUNITY SCH CORP,Indiana,1805880,http://www.libertyperry.org/
LIBERTYVILLE SD 70,Illinois,1722800,NA
LICK CREEK CCSD 16,Illinois,1722860,NA
LICKING COUNTY ESC,Ohio,3904797,NA
LICKING HEIGHTS LOCAL,Ohio,3904800,http://www.lhschools.org/
LICKING R-VIII,Missouri,2918600,http://licking.k12.mo.us
LICKING VALLEY LOCAL,Ohio,3904801,http://www.lickingvalley.k12.oh.us
LIDGERWOOD 28,North Dakota,3811140,http://www.lidgerwoodk12.com
LIFE PREP,Minnesota,2700156,http://www.lifeprepschool.org
LIFE SCHOOL,Texas,4800055,http://www.lifeschools.net
LIFE SKILLS CENTER OF ARIZONA  INC.,Arizona,0400383,NA
LIFE SKILLS CENTER OF COLUMBUS NORTH,Ohio,3900643,http://www.lifeskillshs.com/Locations/Ohio/Life-Skills-Cente
LIFE SKILLS CENTER OF COLUMBUS SOUTHEAST,Ohio,3900381,http://www.lifeskillshs.com/Locations/Ohio/Life-Skills-Cente
LIFE SKILLS CENTER OF DAYTON,Ohio,3900448,http://www.lifeskillshs.com/Locations/Ohio/Life-Skills-Cente
LIFE SKILLS CENTER OF ELYRIA,Ohio,3900176,http://www.lifeskillshs.com/Locations/Ohio/Life-Skills-Cente
LIFE SKILLS CENTER OF NORTH AKRON,Ohio,3900593,http://www.lifeskillshs.com/Locations/Ohio/Life-Skills-Cente
LIFE SKILLS CENTER OF PONTIAC,Michigan,2600292,http://www.lifeskillspsa.com
LIFE SKILLS CENTER OF TOLEDO,Ohio,3900231,http://www.lifeskillshs.com/Locations/Ohio/Life-Skills-Cente
LIFE SKILLS CTR OF CINCINNATI,Ohio,3900086,http://www.lifeskillshs.com/Locations/Ohio/Life-Skills-Cente
LIFE SKILLS CTR OF YOUNGSTOWN,Ohio,3900050,http://www.lifeskillshs.com/Locations/Ohio/Life-Skills-Cente
LIFE SKILLS HIGH SCHOOL OF CLEVELAND,Ohio,3901510,http://www.lifeskillshs.com/Locations/Ohio/Life-Skills-Cente
LIFE SKILLS OF NORTHEAST OHIO,Ohio,3900279,http://www.lifeskillshs.com/Locations/Ohio/Life-Skills-Cente
LIFELONG LEARNING RESEARCH INSTITUTE INC. 1,Arizona,0400393,http://www.lifelonglearningacademy.com
LIFELONG LEARNING RESEARCH INSTITUTE INC. 2,Arizona,0400826,NA
LIFETECH ACADEMY,Michigan,2601058,NA
LIFT FOR LIFE ACADEMY,Missouri,2900574,http://www.liftforlifeacademy.org/
LIGHT OF THE WORLD ACADEMY,MICHIGAN,2601096,http://www.lightoftheworldacademy.org
LIGHTHOUSE ACADEMY,Michigan,2600949,http://www.lighthouseacademyschool.org
LIGHTHOUSE ACADEMY (CHARTER),Oklahoma,4000769,http://www.tulsalegacy.org
LIGHTHOUSE CHARTER SCHOOL,Texas,4800246,NA
LIGHTHOUSE COMMUNITY SCH INC,Ohio,3900077,http://www.lys.org/services/lighthouse-community-school/
LIGONIER VALLEY SD,Pennsylvania,4213710,http://www.lvsd.k12.pa.us/
LIMA CITY,Ohio,3904422,http://www.limacityschools.org/
LIMA K-12 SCHOOLS,Montana,3016710,http://www.lima.k12.mt.us
LIMESTONE CHSD 310,Illinois,1722950,NA
LIMESTONE COUNTY,Alabama,0102100,http://www.lcsk12.org
LIMESTONE WALTERS CCSD 316,Illinois,1722920,NA
LIMON SCHOOL DISTRICT NO. RE 4J,Colorado,0805280,http://www.limonbadgers.com/Home.htm
LINCOLN,Kansas,2008790,http://www.usd298.com
LINCOLN,Montana,3000047,http://www.lincolncountymt.us
LINCOLN,Massachusetts,2506900,http://www.lincnet.org
LINCOLN,Rhode Island,4400570,NA
LINCOLN ACADEMY,Utah,4900022,http://www.lincoln-academy.org
LINCOLN CHARTER SCHOOL,North Carolina,3700062,http://www.lincolncharter.org/
LINCOLN CHSD 404,Illinois,1723050,NA
LINCOLN CONSOLIDATED SCHOOL DISTRICT,Michigan,2621570,http://www.lincolnk12.org
LINCOLN COUNTY,Kentucky,2103480,NA
LINCOLN COUNTY,Georgia,1303330,http://lincolncountyschools.org
LINCOLN COUNTY,Tennessee,4702490,http://www.lcdoe.org/
LINCOLN COUNTY H S,Montana,3016770,http://www.lchigh.net
LINCOLN COUNTY SCHOOL DISTRICT,Mississippi,2802640,http://lcsd.k12.ms.us
LINCOLN COUNTY SCHOOL DISTRICT,Nevada,3200270,NA
LINCOLN COUNTY SCHOOL DISTRICT #1,Wyoming,5604030,http://www.lcsd1.k12.wy.us
LINCOLN COUNTY SCHOOL DISTRICT #2,Wyoming,5604060,http://www.lcsd2.org
LINCOLN COUNTY SCHOOLS,West Virginia,5400660,NA
LINCOLN COUNTY SCHOOLS,North Carolina,3702680,http://www.lincoln.k12.nc.us/
LINCOLN COUNTY SD,Oregon,4107500,http://www.lincoln.k12.or.us
LINCOLN CS,Pennsylvania,4200065,http://www.lincolncharterschoolpa.com
LINCOLN ELEMENTARY,California,0621660,NA
LINCOLN ESD 156,Illinois,1708100,NA
LINCOLN ESD 27,Illinois,1722980,NA
LINCOLN INTERNATIONAL SCHOOL,Minnesota,2700299,http://www.lincolnihs.org/
LINCOLN IU 12,Pennsylvania,4289220,http://www.iu12.org
LINCOLN K-12 SCHOOLS,Montana,3016810,http://lincolnlynx.com
LINCOLN LEADERSHIP ACADEMY CHARTER SCHOOL,Pennsylvania,4200819,NA
LINCOLN PARISH,Louisiana,2200990,NA
LINCOLN PARK ACADEMY,Ohio,3901543,http://acalincolnp.com/
LINCOLN PARK PERFORMING ARTS CS,Pennsylvania,4200143,http://www.lppacs.org
LINCOLN PARK SCHOOL DISTRICT,New Jersey,3408580,http://www.lincolnparkboe.org
LINCOLN PARK SCHOOL DISTRICT OF THE CITY OF,Michigan,2621600,http://www.lincolnparkpublicschools.com
LINCOLN PLT PUBLIC SCHOOLS,Maine,2307440,NA
LINCOLN PREPARATORY ACADEMY,Ohio,3900051,http://www.lincolnprepschool.org
LINCOLN PREPARATORY ACADEMY,ARIZONA,0400919,NA
LINCOLN PREPARATORY SCHOOL,LOUISIANA,2200275,NA
LINCOLN PUBLIC SCHOOLS,Nebraska,3172840,NA
LINCOLN R-II,Missouri,2918670,http://www.lincoln.k12.mo.us/
